StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,QID47,QID52,Q1,Q1_4_TEXT,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q9,Q10,Q11,Q12,Q13,Q14,QID53,PROLIFIC_PID,FL_22_DO
2025-06-22 23:42:17,2025-06-22 23:54:03,IP Address,100,705,True,2025-06-22 23:54:03,R_1dAf2jIFczS78zA,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68569017c92eb2cf9373da63,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Somewhat agree,Somewhat disagree,Canada,,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Not at all,I consent.,68569017c92eb2cf9373da63,FL_24
2025-06-22 23:43:15,2025-06-22 23:54:14,IP Address,100,659,True,2025-06-22 23:54:15,R_RK9M98viYNq81yh,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68407ea1627125f839ac63f6,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Neither positive nor negative,Somewhat positive,Mostly,I consent.,68407ea1627125f839ac63f6,FL_23
2025-06-22 23:42:13,2025-06-22 23:54:15,IP Address,100,721,True,2025-06-22 23:54:15,R_3M9VH4Fn8AbaFXI,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683b27e3d8e3bfb858393ca9,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Somewhat agree,Somewhat agree,Somewhat disagree,Canada,,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Neither positive nor negative,Not at all,I consent.,683b27e3d8e3bfb858393ca9,FL_23
2025-06-22 23:42:35,2025-06-22 23:54:17,IP Address,100,702,True,2025-06-22 23:54:18,R_3QEp9q9iVNP3KM2,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6764cce7a10cc8e279651a57,Male,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Somewhat agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither positive nor negative,Somewhat positive,Mostly,I consent.,6764cce7a10cc8e279651a57,FL_23
2025-06-22 23:45:58,2025-06-22 23:54:18,IP Address,100,499,True,2025-06-22 23:54:18,R_r0yxMHSJAvmHEKB,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6113ffbf45e79bc2769db74c,Female,,Black or African American,Associates or technical degree,Liberal,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Canada,,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Extremely positive,Somewhat negative,Not at all,I consent.,6113ffbf45e79bc2769db74c,FL_23
2025-06-22 23:46:12,2025-06-22 23:54:19,IP Address,100,487,True,2025-06-22 23:54:19,R_0jGLJotE1deUKpb,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5fbd948d22ebef1c398a8e8a,Female,,White or Caucasian,"Some college, but no degree",Moderate,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Other (please specify),Unsure,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither positive nor negative,Neither positive nor negative,Not sure,I consent.,5fbd948d22ebef1c398a8e8a,FL_23
2025-06-22 23:42:25,2025-06-22 23:54:20,IP Address,100,715,True,2025-06-22 23:54:21,R_3dWAMqelHcHGHHH,anonymous,EN,0.30000001192092896,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684a49f3ce23e086bf6632aa,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Somewhat agree,Somewhat agree,Somewhat disagree,Canada,,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,684a49f3ce23e086bf6632aa,FL_24
2025-06-22 23:41:45,2025-06-22 23:54:23,IP Address,100,758,True,2025-06-22 23:54:23,R_1H1benLUzkO5IpF,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67d0c73d781bc022a088d11f,Female,,Black or African American,Bachelor’s degree,Liberal,Somewhat agree,Somewhat agree,Somewhat disagree,Canada,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Slightly,I consent.,67d0c73d781bc022a088d11f,FL_23
2025-06-22 23:41:51,2025-06-22 23:54:25,IP Address,100,754,True,2025-06-22 23:54:25,R_1rMnEfPwJVE2jDQ,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6848f6f3383fa2aaabd22980,Female,,Black or African American,Bachelor’s degree,Moderate,Somewhat agree,Strongly agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Somewhat,I consent.,6848f6f3383fa2aaabd22980,FL_23
2025-06-22 23:49:37,2025-06-22 23:54:26,IP Address,100,288,True,2025-06-22 23:54:26,R_2ayltz9msGqejQx,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682e4a107e47a4b126794cdb,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Somewhat agree,Somewhat agree,Canada,,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,682e4a107e47a4b126794cdb,FL_23
2025-06-22 23:49:30,2025-06-22 23:54:27,IP Address,100,296,True,2025-06-22 23:54:27,R_OwAtA8h0Ogl8UFP,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6844a1b95271dfc560af4709,Female,,Black or African American,Bachelor’s degree,Conservative,Strongly agree,Strongly agree,Neither agree nor disagree,The United States,,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat positive,Neither positive nor negative,Somewhat,I consent.,6844a1b95271dfc560af4709,FL_23
2025-06-22 23:49:23,2025-06-22 23:54:35,IP Address,100,311,True,2025-06-22 23:54:35,R_R91mlzFKadul8GJ,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5c663cd56fdc87000162e255,Male,,White or Caucasian,"Some college, but no degree",Liberal,Somewhat disagree,Somewhat disagree,Strongly disagree,Canada,,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,5c663cd56fdc87000162e255,FL_24
2025-06-22 23:42:20,2025-06-22 23:54:36,IP Address,100,736,True,2025-06-22 23:54:37,R_238do819c3brzfy,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683f68350856a8abb3a6abe7,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Neither agree nor disagree,The United States,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat positive,Slightly,I consent.,683f68350856a8abb3a6abe7,FL_23
2025-06-22 23:42:11,2025-06-22 23:54:38,IP Address,100,747,True,2025-06-22 23:54:38,R_1LkfFSz72pRdqvP,anonymous,EN,0.4000000059604645,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6836b49111480ea102ebbcbd,Female,,White or Caucasian,Bachelor’s degree,Very conservative,Somewhat agree,Strongly agree,Neither agree nor disagree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither positive nor negative,Somewhat negative,Mostly,I consent.,6836b49111480ea102ebbcbd,FL_24
2025-06-22 23:41:03,2025-06-22 23:54:42,IP Address,100,819,True,2025-06-22 23:54:42,R_3fpoRq0vtWYyE3F,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5eed3df84fcaa015f3e06637,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very liberal,Strongly agree,Strongly agree,Somewhat agree,Canada,,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,5eed3df84fcaa015f3e06637,FL_24
2025-06-22 23:41:45,2025-06-22 23:54:44,IP Address,100,779,True,2025-06-22 23:54:45,R_3nJeQKDhJKlWRNm,anonymous,EN,0.10000000149011612,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684b2cd5f491a32ea591fdc7,Female,,White or Caucasian,Bachelor’s degree,Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat negative,Somewhat positive,Extremely,I consent.,684b2cd5f491a32ea591fdc7,FL_23
2025-06-22 23:41:43,2025-06-22 23:54:48,IP Address,100,784,True,2025-06-22 23:54:48,R_BsNqkggFGPmRmbT,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684778b641052e8b4624c886,Female,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Strongly agree,Strongly agree,Canada,,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,684778b641052e8b4624c886,FL_24
2025-06-22 23:45:49,2025-06-22 23:54:49,IP Address,100,540,True,2025-06-22 23:54:49,R_3KJjxrOtPTtSkRK,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6834d6240f91b3ebd37831af,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Strongly disagree,The United States,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither positive nor negative,Somewhat positive,Extremely,I consent.,6834d6240f91b3ebd37831af,FL_24
2025-06-22 23:41:27,2025-06-22 23:54:50,IP Address,100,803,True,2025-06-22 23:54:50,R_3jduh0Qb7Xa4RYx,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5dec8925be656d35d4005320,Male,,White or Caucasian,Bachelor’s degree,Very conservative,Strongly agree,Strongly agree,Somewhat agree,The United States,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat negative,Somewhat positive,Mostly,I consent.,5dec8925be656d35d4005320,FL_24
2025-06-22 23:41:49,2025-06-22 23:54:50,IP Address,100,781,True,2025-06-22 23:54:51,R_111IWbkGY5aHr8Q,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5e06ecd524f9390991997bb7,Female,,White or Caucasian,Bachelor’s degree,Liberal,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Canada,,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,5e06ecd524f9390991997bb7,FL_24
2025-06-22 23:41:03,2025-06-22 23:54:55,IP Address,100,831,True,2025-06-22 23:54:55,R_3ekT2UOJlzsNRyR,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6834a9d1698fe67a6b857fe2,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Somewhat agree,Strongly agree,Somewhat disagree,Neither,,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Extremely positive,Somewhat negative,Slightly,I consent.,6834a9d1698fe67a6b857fe2,FL_24
2025-06-22 23:45:37,2025-06-22 23:54:55,IP Address,100,557,True,2025-06-22 23:54:55,R_3fIxCvtu6EVI3kM,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67074e69ec4f26e98f7d5614,Male,,White or Caucasian,"Some college, but no degree",Very conservative,Strongly agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither positive nor negative,Neither positive nor negative,Somewhat,I consent.,67074e69ec4f26e98f7d5614,FL_23
2025-06-22 23:44:33,2025-06-22 23:54:57,IP Address,100,624,True,2025-06-22 23:54:58,R_3dTjGJj6BmgzMU4,anonymous,EN,0.20000000298023224,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",673feeafa80a279f5cc63e33,Female,,White or Caucasian,High school diploma or GED,Conservative,Somewhat agree,Strongly agree,Somewhat agree,Neither,,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Neither positive nor negative,Somewhat positive,Somewhat,I consent.,673feeafa80a279f5cc63e33,FL_23
2025-06-22 23:42:15,2025-06-22 23:55:04,IP Address,100,769,True,2025-06-22 23:55:05,R_3QVFSnhFUf9o02G,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67c5b74f030c4c0f815f717d,Female,,White or Caucasian,Bachelor’s degree,Moderate,Strongly agree,Strongly agree,Somewhat agree,Neither,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither positive nor negative,Neither positive nor negative,Somewhat,I consent.,67c5b74f030c4c0f815f717d,FL_24
2025-06-22 23:41:44,2025-06-22 23:55:15,IP Address,100,810,True,2025-06-22 23:55:15,R_yy96VHzVSaPGDT3,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67efb72d3e991272e4b96406,Female,,White or Caucasian,Bachelor’s degree,Very liberal,Somewhat agree,Strongly agree,Neither agree nor disagree,Canada,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Neither positive nor negative,Slightly,I consent.,67efb72d3e991272e4b96406,FL_23
2025-06-22 23:51:18,2025-06-22 23:55:38,IP Address,100,260,True,2025-06-22 23:55:39,R_1LvpRaqeLGqVHyN,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6848a76854a9e8f28b64bf58,Female,,White or Caucasian,High school diploma or GED,Conservative,Strongly agree,Somewhat agree,Strongly agree,Canada,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,6848a76854a9e8f28b64bf58,FL_24
2025-06-22 23:42:35,2025-06-22 23:55:41,IP Address,100,786,True,2025-06-22 23:55:41,R_3GBAsVTXyF5VAkt,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6844a778b4ba6a3a5b1af562,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,The United States,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat negative,Neither positive nor negative,Somewhat,I consent.,6844a778b4ba6a3a5b1af562,FL_23
2025-06-22 23:46:10,2025-06-22 23:55:42,IP Address,100,571,True,2025-06-22 23:55:42,R_1GwswXZlFH41ndK,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6834ed99550874d242f2d86f,Male,,Black or African American,Bachelor’s degree,Conservative,Strongly agree,Somewhat agree,Somewhat disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Slightly,I consent.,6834ed99550874d242f2d86f,FL_24
2025-06-22 23:41:03,2025-06-22 23:55:42,IP Address,100,878,True,2025-06-22 23:55:42,R_1HqorXyoVzJ1bWl,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683e502e37562cdf51efc04a,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat negative,Somewhat positive,Extremely,I consent.,683e502e37562cdf51efc04a,FL_23
2025-06-22 23:41:41,2025-06-22 23:55:43,IP Address,100,842,True,2025-06-22 23:55:43,R_3rAkvCR7byW4DqF,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6847ca3af9b9bc448abd4c71,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Neither agree nor disagree,Somewhat agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Slightly,I consent.,6847ca3af9b9bc448abd4c71,FL_24
2025-06-22 23:42:38,2025-06-22 23:55:46,IP Address,100,788,True,2025-06-22 23:55:47,R_1r03Uc850ntn8fF,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67dbcd7722043bf1d1671b92,Male,,White or Caucasian,Bachelor’s degree,Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat negative,Somewhat positive,Mostly,I consent.,67dbcd7722043bf1d1671b92,FL_23
2025-06-22 23:42:54,2025-06-22 23:55:50,IP Address,100,776,True,2025-06-22 23:55:51,R_un4oFHxVbCaTMGZ,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",680c0636408121caf12fe0d1,Female,,Black or African American,Bachelor’s degree,Very conservative,Neither agree nor disagree,Strongly agree,Strongly agree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Not at all,I consent.,680c0636408121caf12fe0d1,FL_24
2025-06-22 23:41:50,2025-06-22 23:55:58,IP Address,100,848,True,2025-06-22 23:55:59,R_1l5lEaVJkV4finB,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6824e1553693bce6b26e883d,Female,,White or Caucasian,Bachelor’s degree,Very liberal,Strongly agree,Strongly agree,Somewhat disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Not at all,I consent.,6824e1553693bce6b26e883d,FL_24
2025-06-22 23:42:35,2025-06-22 23:56:11,IP Address,100,816,True,2025-06-22 23:56:12,R_21mFx2RodLYcFDv,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68462c3efc7b8d8599b85abb,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Strongly agree,Somewhat agree,Canada,,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat negative,Somewhat negative,Not at all,I consent.,68462c3efc7b8d8599b85abb,FL_24
2025-06-22 23:41:38,2025-06-22 23:56:15,IP Address,100,877,True,2025-06-22 23:56:16,R_2SBJWaI8htRJjHH,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684a0b4cfe88feaef018c9a0,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very liberal,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat positive,Somewhat,I consent.,684a0b4cfe88feaef018c9a0,FL_23
2025-06-22 23:40:40,2025-06-22 23:56:19,IP Address,100,939,True,2025-06-22 23:56:19,R_vjkRYNDqrcVo7qp,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67d727dbd653b68ee63e3d08,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Strongly agree,Neither agree nor disagree,Canada,,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,67d727dbd653b68ee63e3d08,FL_23
2025-06-22 23:41:36,2025-06-22 23:56:22,IP Address,100,885,True,2025-06-22 23:56:22,R_Z37YZdoAy1bO9sB,anonymous,EN,0.800000011920929,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682a3e8fddcc42837de2a9d4,Female,,Black or African American,"Some college, but no degree",Very liberal,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat positive,Extremely,I consent.,682a3e8fddcc42837de2a9d4,FL_23
2025-06-22 23:42:30,2025-06-22 23:56:23,IP Address,100,832,True,2025-06-22 23:56:23,R_1C7kl55eE4ystZJ,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684b2d92f239b9b749b708cd,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly disagree,Strongly disagree,Neither agree nor disagree,The United States,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Somewhat,I consent.,684b2d92f239b9b749b708cd,FL_24
2025-06-22 23:41:09,2025-06-22 23:56:25,IP Address,100,915,True,2025-06-22 23:56:25,R_3Mce4dwQISRL22M,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68316c4aa6449525970175f9,Female,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Strongly agree,Neither agree nor disagree,Canada,,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat positive,Neither positive nor negative,Slightly,I consent.,68316c4aa6449525970175f9,FL_23
2025-06-22 23:42:50,2025-06-22 23:56:27,IP Address,100,817,True,2025-06-22 23:56:27,R_117bvM8WL3Y4i34,anonymous,EN,0.4000000059604645,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6849c6ebd1aa8e875dfa65ef,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly disagree,Strongly disagree,Neither agree nor disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Somewhat,I consent.,6849c6ebd1aa8e875dfa65ef,FL_23
2025-06-22 23:42:51,2025-06-22 23:56:30,IP Address,100,818,True,2025-06-22 23:56:30,R_7ZMwbZvr6n28Obv,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684a04c2533e5994f0d87442,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly disagree,Strongly disagree,Neither agree nor disagree,The United States,,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither positive nor negative,Neither positive nor negative,Somewhat,I consent.,684a04c2533e5994f0d87442,FL_24
2025-06-22 23:41:48,2025-06-22 23:56:30,IP Address,100,882,True,2025-06-22 23:56:31,R_1BPnZ6YuCa1qqWy,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6830d6b42ed07c4eed378a53,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Strongly disagree,The United States,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat positive,Extremely,I consent.,6830d6b42ed07c4eed378a53,FL_24
2025-06-22 23:51:47,2025-06-22 23:56:34,IP Address,100,286,True,2025-06-22 23:56:34,R_2usJB61b3D4vQHQ,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",678bbb267cd2b3ce8d20084f,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Somewhat agree,Canada,,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat positive,Somewhat negative,Not at all,I consent.,678bbb267cd2b3ce8d20084f,FL_24
2025-06-22 23:46:44,2025-06-22 23:56:39,IP Address,100,595,True,2025-06-22 23:56:39,R_2dpcWCbh1tbBgLv,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6828c32db406a685fda48c0b,Female,,White or Caucasian,Bachelor’s degree,Very conservative,Strongly agree,Strongly agree,Somewhat agree,Canada,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Not at all,I consent.,6828c32db406a685fda48c0b,FL_24
2025-06-22 23:40:53,2025-06-22 23:56:49,IP Address,100,955,True,2025-06-22 23:56:49,R_DvPhybofK5Y0U6t,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",66f16d7bfd2a1c4581ddc3e7,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Neither agree nor disagree,The United States,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat positive,Extremely,I consent.,66f16d7bfd2a1c4581ddc3e7,FL_24
2025-06-22 23:48:52,2025-06-22 23:56:54,IP Address,100,482,True,2025-06-22 23:56:54,R_2aDDlYEx8j62Izp,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6856e211db22256b779aadec,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat negative,Somewhat positive,Mostly,I consent.,6856e211db22256b779aadec,FL_23
2025-06-22 23:41:49,2025-06-22 23:56:58,IP Address,100,908,True,2025-06-22 23:56:58,R_1dEwdNmoLmrMzLO,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6845f6bf79925b363a14ed4d,Male,,Black or African American,Bachelor’s degree,Conservative,Somewhat agree,Strongly agree,Somewhat disagree,Canada,,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,6845f6bf79925b363a14ed4d,FL_24
2025-06-22 23:51:11,2025-06-22 23:57:00,IP Address,100,349,True,2025-06-22 23:57:01,R_3Rf0Apyfu40D1fw,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6840c772388a3442d1004377,Female,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Somewhat agree,Strongly agree,The United States,,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither positive nor negative,Somewhat positive,Mostly,I consent.,6840c772388a3442d1004377,FL_23
